sentence	label   posb    pose
[CLS]   [0b] food [0e]  is great . [SEP]	2	1	3
[CLS] i recommend the  [0b] meatballs [0e]  and  [1b] caprese salad [1e]  and the  [2b] beans on toast [2e]  were a wonderful start to the  [3b] meal [3e]  ! [SEP]	2	4	7
[CLS] i recommend the  [0b] meatballs [0e]  and  [1b] caprese salad [1e]  and the  [2b] beans on toast [2e]  were a wonderful start to the  [3b] meal [3e]  ! [SEP]	2	9	14
[CLS] i recommend the  [0b] meatballs [0e]  and  [1b] caprese salad [1e]  and the  [2b] beans on toast [2e]  were a wonderful start to the  [3b] meal [3e]  ! [SEP]	2	17	21
[CLS] i recommend the  [0b] meatballs [0e]  and  [1b] caprese salad [1e]  and the  [2b] beans on toast [2e]  were a wonderful start to the  [3b] meal [3e]  ! [SEP]	1	28	30
[CLS] this  [0b] place [0e]  is incredibly tiny . [SEP]	0	2	4
[CLS] i did n't complain , i liked the  [0b] atmosphere [0e]  so much . [SEP]	2	11	13
[CLS] in reality -lrb- to maximize potential  [0b] diners [0e]  -rrb- they were still taking phone  [1b] reservations [1e]  and reallocating  [2b] tables [2e]  of those  [4b] waiting [4e]  in the  [3b] lobby [3e]  . [SEP]	1	10	13
[CLS] in reality -lrb- to maximize potential  [0b] diners [0e]  -rrb- they were still taking phone  [1b] reservations [1e]  and reallocating  [2b] tables [2e]  of those  [4b] waiting [4e]  in the  [3b] lobby [3e]  . [SEP]	0	23	25
[CLS] in reality -lrb- to maximize potential  [0b] diners [0e]  -rrb- they were still taking phone  [1b] reservations [1e]  and reallocating  [2b] tables [2e]  of those  [4b] waiting [4e]  in the  [3b] lobby [3e]  . [SEP]	0	30	32
[CLS] in reality -lrb- to maximize potential  [0b] diners [0e]  -rrb- they were still taking phone  [1b] reservations [1e]  and reallocating  [2b] tables [2e]  of those  [4b] waiting [4e]  in the  [3b] lobby [3e]  . [SEP]	1	40	42
[CLS] in reality -lrb- to maximize potential  [0b] diners [0e]  -rrb- they were still taking phone  [1b] reservations [1e]  and reallocating  [2b] tables [2e]  of those  [4b] waiting [4e]  in the  [3b] lobby [3e]  . [SEP]	0	35	37
[CLS] the  [0b] wine [0e]  is always good , the  [1b] tapas [1e]  are always yummy , especially with the warm  [2b] pita bread [2e]  . [SEP]	2	2	4
[CLS] the  [0b] wine [0e]  is always good , the  [1b] tapas [1e]  are always yummy , especially with the warm  [2b] pita bread [2e]  . [SEP]	2	10	13
[CLS] the  [0b] wine [0e]  is always good , the  [1b] tapas [1e]  are always yummy , especially with the warm  [2b] pita bread [2e]  . [SEP]	2	23	27
[CLS] but when you are seated the  [0b] waitresses [0e]  are great , they explain everything on the  [3b] menu [3e]  , and the  [1b] price [1e]  of the  [4b] food [4e]  is really cheap for the  [2b] service [2e]  you get . [SEP]	2	7	10
[CLS] but when you are seated the  [0b] waitresses [0e]  are great , they explain everything on the  [3b] menu [3e]  , and the  [1b] price [1e]  of the  [4b] food [4e]  is really cheap for the  [2b] service [2e]  you get . [SEP]	2	25	27
[CLS] but when you are seated the  [0b] waitresses [0e]  are great , they explain everything on the  [3b] menu [3e]  , and the  [1b] price [1e]  of the  [4b] food [4e]  is really cheap for the  [2b] service [2e]  you get . [SEP]	2	38	40
[CLS] but when you are seated the  [0b] waitresses [0e]  are great , they explain everything on the  [3b] menu [3e]  , and the  [1b] price [1e]  of the  [4b] food [4e]  is really cheap for the  [2b] service [2e]  you get . [SEP]	1	19	21
[CLS] but when you are seated the  [0b] waitresses [0e]  are great , they explain everything on the  [3b] menu [3e]  , and the  [1b] price [1e]  of the  [4b] food [4e]  is really cheap for the  [2b] service [2e]  you get . [SEP]	1	30	32
[CLS] i 've been to several places for  [0b] dim sum [0e]  and this has got to be the worst . [SEP]	0	9	12
[CLS] the freshest , best  [0b] variety [0e]  , and the fastest  [1b] delivery [1e]  . [SEP]	2	6	8
[CLS] the freshest , best  [0b] variety [0e]  , and the fastest  [1b] delivery [1e]  . [SEP]	2	13	15
[CLS] go to volare for 1st class  [0b] service [0e]  and terrific  [1b] food [1e]  . [SEP]	2	8	10
[CLS] go to volare for 1st class  [0b] service [0e]  and terrific  [1b] food [1e]  . [SEP]	2	13	15
[CLS] it 's super-trendy and there 's always someone to take that empty  [1b] seat [1e]  , so it seems that customer  [0b] service [0e]  has been deemed not of the essence . [SEP]	2	27	29
[CLS] it 's super-trendy and there 's always someone to take that empty  [1b] seat [1e]  , so it seems that customer  [0b] service [0e]  has been deemed not of the essence . [SEP]	1	18	20
[CLS]   [0b] dinner [0e]  took almost 4 hours without any lag time . [SEP]	0	1	3
[CLS] the  [0b] people [0e]  in the restaurant were pretty obnoxious and loud . [SEP]	0	2	4
[CLS] the  [0b] sandwiches [0e]  are dry , tasteless and way overpriced . [SEP]	0	2	4
[CLS]   [0b] price [0e]  no more than a jersey deli but way better . [SEP]	2	1	3
[CLS] the  [0b] fried rice [0e]  is really good too . [SEP]	2	2	5
[CLS] we were well attended to by the enthusiastic  [0b] staff [0e]  especially the  [1b] manager [1e]  tony gaskin who made excellent suggestions for our  [2b] menu selections [2e]  . [SEP]	2	9	11
[CLS] we were well attended to by the enthusiastic  [0b] staff [0e]  especially the  [1b] manager [1e]  tony gaskin who made excellent suggestions for our  [2b] menu selections [2e]  . [SEP]	2	14	16
[CLS] we were well attended to by the enthusiastic  [0b] staff [0e]  especially the  [1b] manager [1e]  tony gaskin who made excellent suggestions for our  [2b] menu selections [2e]  . [SEP]	2	26	29
[CLS] made my  [0b] dining experience [0e]  uncomfortable . [SEP]	0	3	6
[CLS] still stay away , the table next to us walked out after my table and aanother were  [0b] serves [0e]  eventhough they were there much longer ... [SEP]	0	20	22
[CLS] i was with a party of 7 -lrb- close but not next the the  [0b] front doors [0e]  -rrb- and we were eating with our coats on . [SEP]	1	18	21
[CLS] a very inviting restaurant , with friendly  [0b] service [0e]  . [SEP]	2	8	10
[CLS] the  [0b] back garden sitting area [0e]  is very pleasant , where you can see their  [1b] personal herb garden [1e]  . [SEP]	2	2	7
[CLS] the  [0b] back garden sitting area [0e]  is very pleasant , where you can see their  [1b] personal herb garden [1e]  . [SEP]	2	17	21
[CLS] good french restaurant in an area devoid of decent restaurants unless you 're into eating 4 pound  [0b] pastrami sandwiches [0e]  at katz ' deli , or  [1b] mexican food [1e]  which is supplied by capable restaurants . [SEP]	1	19	24
[CLS] good french restaurant in an area devoid of decent restaurants unless you 're into eating 4 pound  [0b] pastrami sandwiches [0e]  at katz ' deli , or  [1b] mexican food [1e]  which is supplied by capable restaurants . [SEP]	1	32	35
[CLS] the  [0b] drinks [0e]  are always welll made and  [1b] wine selection [1e]  is fairly  [2b] priced [2e]  . [SEP]	2	2	4
[CLS] the  [0b] drinks [0e]  are always welll made and  [1b] wine selection [1e]  is fairly  [2b] priced [2e]  . [SEP]	1	11	14
[CLS] the  [0b] drinks [0e]  are always welll made and  [1b] wine selection [1e]  is fairly  [2b] priced [2e]  . [SEP]	2	17	19
[CLS] we also had shared a  [0b] house salad [0e]  that was fresh . [SEP]	2	6	9
[CLS] the  [0b] ceiling [0e]  is amazing ! [SEP]	2	2	4
[CLS] and at the conclusion of this culinary nightmare the  [0b] check [0e]  was given to our  [1b] table [1e]  by knocking over a  [2b] glass of water [2e]  . [SEP]	1	10	12
[CLS] and at the conclusion of this culinary nightmare the  [0b] check [0e]  was given to our  [1b] table [1e]  by knocking over a  [2b] glass of water [2e]  . [SEP]	1	17	19
[CLS] and at the conclusion of this culinary nightmare the  [0b] check [0e]  was given to our  [1b] table [1e]  by knocking over a  [2b] glass of water [2e]  . [SEP]	1	24	28
[CLS] not a small feat for good  [0b] french food [0e]  in the area . [SEP]	2	7	10
[CLS] the  [1b] space [1e]  is a bit too small for  [0b] live music [0e]  , so on  [2b] jazz nights [2e]  , it can be loud and cramped . [SEP]	1	11	14
[CLS] the  [1b] space [1e]  is a bit too small for  [0b] live music [0e]  , so on  [2b] jazz nights [2e]  , it can be loud and cramped . [SEP]	0	2	4
[CLS] the  [1b] space [1e]  is a bit too small for  [0b] live music [0e]  , so on  [2b] jazz nights [2e]  , it can be loud and cramped . [SEP]	1	18	21
[CLS]   [0b] food [0e]  was average but tasty . [SEP]	2	1	3
[CLS] big wong gets big ups for a fine  [0b] establishment [0e]  . [SEP]	2	9	11
[CLS] the  [0b] entree [0e]  was bland and small ,  [1b] dessert [1e]  was not inspired . [SEP]	0	2	5
[CLS] the  [0b] entree [0e]  was bland and small ,  [1b] dessert [1e]  was not inspired . [SEP]	0	11	13
[CLS] the  [0b] staff [0e]  was the friendliest that have seen in new york . [SEP]	2	2	4
[CLS] with the exception of our  [1b] lemon salad [1e]  that had so much  [2b] pepper [2e]  on it that our eyes started watering , the  [0b] food [0e]  here was decent , not great . [SEP]	1	26	28
[CLS] with the exception of our  [1b] lemon salad [1e]  that had so much  [2b] pepper [2e]  on it that our eyes started watering , the  [0b] food [0e]  here was decent , not great . [SEP]	0	6	9
[CLS] with the exception of our  [1b] lemon salad [1e]  that had so much  [2b] pepper [2e]  on it that our eyes started watering , the  [0b] food [0e]  here was decent , not great . [SEP]	0	14	16
[CLS] the pad thai , lad nar and various other dishes all look good on paper but , i 've had better  [1b] thai food [1e]  in less asthetically pleasing  [0b] places [0e]  . [SEP]	0	34	36
[CLS] the pad thai , lad nar and various other dishes all look good on paper but , i 've had better  [1b] thai food [1e]  in less asthetically pleasing  [0b] places [0e]  . [SEP]	1	24	27
[CLS] delicious  [0b] food [0e]  at a great  [1b] price [1e]  but do not go here on a cold day and sit by the  [2b] front door [2e]  . [SEP]	2	2	4
[CLS] delicious  [0b] food [0e]  at a great  [1b] price [1e]  but do not go here on a cold day and sit by the  [2b] front door [2e]  . [SEP]	2	8	10
[CLS] delicious  [0b] food [0e]  at a great  [1b] price [1e]  but do not go here on a cold day and sit by the  [2b] front door [2e]  . [SEP]	1	24	27
[CLS] my picks :  [0b] guizhou chicken [0e]  ,  [1b] fish with hot bean source [1e]  ,  [2b] fish fillet in spicy source [2e]  -lrb-  [3b] special menu [3e]  -rrb- . [SEP]	2	4	8
[CLS] my picks :  [0b] guizhou chicken [0e]  ,  [1b] fish with hot bean source [1e]  ,  [2b] fish fillet in spicy source [2e]  -lrb-  [3b] special menu [3e]  -rrb- . [SEP]	2	10	16
[CLS] my picks :  [0b] guizhou chicken [0e]  ,  [1b] fish with hot bean source [1e]  ,  [2b] fish fillet in spicy source [2e]  -lrb-  [3b] special menu [3e]  -rrb- . [SEP]	2	18	25
[CLS] my picks :  [0b] guizhou chicken [0e]  ,  [1b] fish with hot bean source [1e]  ,  [2b] fish fillet in spicy source [2e]  -lrb-  [3b] special menu [3e]  -rrb- . [SEP]	2	30	33
[CLS] overall , i 'm still impressed that the place even exists and the  [0b] prices [0e]  are quite decent but then again , its chinatown . [SEP]	2	15	17
[CLS] admittedly some nights inside the restaurant were rather warm , but the  [0b] open kitchen [0e]  is part of the charm . [SEP]	2	14	17
[CLS]   [0b] pizza [0e]  was a little soggy . [SEP]	0	1	3
[CLS] the  [0b] food [0e]  inludes famous scrumptious  [5b] bombay style chaat [5e]  such as  [1b] bhelpuri [1e]  ,  [2b] sevpuri [2e]  and  [3b] samosa chaats [3e]  , as well as other great  [4b] indian appetizers [4e]  . [SEP]	2	2	4
[CLS] the  [0b] food [0e]  inludes famous scrumptious  [5b] bombay style chaat [5e]  such as  [1b] bhelpuri [1e]  ,  [2b] sevpuri [2e]  and  [3b] samosa chaats [3e]  , as well as other great  [4b] indian appetizers [4e]  . [SEP]	2	21	25
[CLS] the  [0b] food [0e]  inludes famous scrumptious  [5b] bombay style chaat [5e]  such as  [1b] bhelpuri [1e]  ,  [2b] sevpuri [2e]  and  [3b] samosa chaats [3e]  , as well as other great  [4b] indian appetizers [4e]  . [SEP]	2	27	31
[CLS] the  [0b] food [0e]  inludes famous scrumptious  [5b] bombay style chaat [5e]  such as  [1b] bhelpuri [1e]  ,  [2b] sevpuri [2e]  and  [3b] samosa chaats [3e]  , as well as other great  [4b] indian appetizers [4e]  . [SEP]	2	33	38
[CLS] the  [0b] food [0e]  inludes famous scrumptious  [5b] bombay style chaat [5e]  such as  [1b] bhelpuri [1e]  ,  [2b] sevpuri [2e]  and  [3b] samosa chaats [3e]  , as well as other great  [4b] indian appetizers [4e]  . [SEP]	2	45	50
[CLS] the  [0b] food [0e]  inludes famous scrumptious  [5b] bombay style chaat [5e]  such as  [1b] bhelpuri [1e]  ,  [2b] sevpuri [2e]  and  [3b] samosa chaats [3e]  , as well as other great  [4b] indian appetizers [4e]  . [SEP]	2	13	18
[CLS] the  [0b] singapore mai fun [0e]  had no  [1b] curry flavor [1e]  whatsoever . [SEP]	0	2	6
[CLS] the  [0b] singapore mai fun [0e]  had no  [1b] curry flavor [1e]  whatsoever . [SEP]	0	9	12
[CLS] the only problem is that the  [0b] manager [0e]  is a complete incompetent . [SEP]	0	7	9
[CLS] the  [0b] wine list [0e]  is interesting and has many good values . [SEP]	2	2	5
[CLS] i 'm still mad that i had to pay for lousy  [0b] food [0e]  . [SEP]	0	14	16
[CLS] this restaurant used to be our regular thursday night  [0b] dinner location [0e]  . [SEP]	1	10	13
[CLS] definite go if you 're used to good  [0b] indian restaurant food [0e]  from abroad . [SEP]	2	10	14
[CLS] thr  [0b] at moshphere [0e]  is compact , modern , yet cozy . [SEP]	2	3	9
[CLS] by far , the best  [0b] pizza [0e]  in manhattan . [SEP]	2	6	8
[CLS] decent  [0b] thai food [0e]  in cute - though a bit dank - little nolita hangout , but  [1b] service [1e]  terrible . [SEP]	2	2	5
[CLS] decent  [0b] thai food [0e]  in cute - though a bit dank - little nolita hangout , but  [1b] service [1e]  terrible . [SEP]	0	22	24
[CLS] the  [0b] waiter [0e]  actually poured  [1b] water [1e]  on my hand and walked away . [SEP]	0	2	4
[CLS] the  [0b] waiter [0e]  actually poured  [1b] water [1e]  on my hand and walked away . [SEP]	1	7	9
[CLS] the  [0b] food [0e]  is mostly made from scratch , fresh and well prepared . [SEP]	2	2	4
[CLS] worse of all , $ 60 was erroneously added to our $ 80  [0b] bill [0e]  . [SEP]	0	14	16
[CLS] no more  [0b] reservations [0e]  , expensive  [1b] tips [1e]  and annoying  [2b] stuff [2e]  . [SEP]	2	3	5
[CLS] no more  [0b] reservations [0e]  , expensive  [1b] tips [1e]  and annoying  [2b] stuff [2e]  . [SEP]	2	8	10
[CLS] no more  [0b] reservations [0e]  , expensive  [1b] tips [1e]  and annoying  [2b] stuff [2e]  . [SEP]	2	13	15
[CLS] try the  [0b] sea bass [0e]  . [SEP]	2	3	6
[CLS] $ 20 gets you unlimited  [0b] sushi [0e]  of a very high  [2b] quality [2e]  - i even took a friend here from japan who said it was one of the best  [1b] sushi places [1e]  in the us that he has been to . [SEP]	2	6	9
[CLS] $ 20 gets you unlimited  [0b] sushi [0e]  of a very high  [2b] quality [2e]  - i even took a friend here from japan who said it was one of the best  [1b] sushi places [1e]  in the us that he has been to . [SEP]	2	34	38
[CLS] $ 20 gets you unlimited  [0b] sushi [0e]  of a very high  [2b] quality [2e]  - i even took a friend here from japan who said it was one of the best  [1b] sushi places [1e]  in the us that he has been to . [SEP]	2	14	16
[CLS]   [0b] sushi [0e]  was n't anything spectacular for the price . [SEP]	1	1	4
[CLS] sushi was n't anything spectacular for the  [0b] price [0e]  . [SEP]	0	11	13
[CLS] during our  [1b] meal [1e]  , the  [0b] management [0e]  came over and checked on us and even bought us a  [2b] round of drinks [2e]  . [SEP]	2	8	10
[CLS] during our  [1b] meal [1e]  , the  [0b] management [0e]  came over and checked on us and even bought us a  [2b] round of drinks [2e]  . [SEP]	1	3	5
[CLS] during our  [1b] meal [1e]  , the  [0b] management [0e]  came over and checked on us and even bought us a  [2b] round of drinks [2e]  . [SEP]	1	22	26
[CLS] but they do n't have a  [0b] toaster [0e]  , which is strange . [SEP]	0	9	12
[CLS] so , for good  [0b] food [0e]  i 'd recommend it , but not for a fun night out . [SEP]	2	5	7
[CLS] the  [1b] menu choices [1e]  are similar but the  [0b] taste [0e]  lacked more  [2b] flavor [2e]  than it looked . [SEP]	0	10	12
[CLS] the  [1b] menu choices [1e]  are similar but the  [0b] taste [0e]  lacked more  [2b] flavor [2e]  than it looked . [SEP]	1	2	5
[CLS] the  [1b] menu choices [1e]  are similar but the  [0b] taste [0e]  lacked more  [2b] flavor [2e]  than it looked . [SEP]	0	15	17
[CLS] a must for all the  [0b] dosa [0e]  lovers . [SEP]	2	6	9
[CLS] the  [0b] portions [0e]  are huge , so it might be good to order three things to split -lrb- rather than one  [1b] appetizer [1e]  and  [2b] entree [2e]  per person -rrb- for two people . [SEP]	2	2	4
[CLS] the  [0b] portions [0e]  are huge , so it might be good to order three things to split -lrb- rather than one  [1b] appetizer [1e]  and  [2b] entree [2e]  per person -rrb- for two people . [SEP]	1	26	30
[CLS] the  [0b] portions [0e]  are huge , so it might be good to order three things to split -lrb- rather than one  [1b] appetizer [1e]  and  [2b] entree [2e]  per person -rrb- for two people . [SEP]	1	32	35
[CLS] the  [0b] appetizers [0e]  are just ok and the  [1b] main courses [1e]  were decidedly subpar . [SEP]	1	2	6
[CLS] the  [0b] appetizers [0e]  are just ok and the  [1b] main courses [1e]  were decidedly subpar . [SEP]	0	12	15
[CLS] someone else recommended the  [0b] dessert [0e]  - we also left that . [SEP]	0	5	7
[CLS] the  [0b] exotic food [0e]  is beautifully presented and is a delight in delicious combinations . [SEP]	2	2	5
[CLS] the  [0b] staff [0e]  is very attentive and we can almost always get a  [1b] table [1e]  . [SEP]	2	2	4
[CLS] the  [0b] staff [0e]  is very attentive and we can almost always get a  [1b] table [1e]  . [SEP]	2	17	19
[CLS] try the  [0b] mediterranean salad [0e]  , it is a true experience for your taste buds !! [SEP]	2	3	6
[CLS]   [0b] people [0e]  are always friendly . [SEP]	2	1	3
[CLS] the  [0b] cream cheeses [0e]  are out of this world and i love that  [1b] coffee [1e]  !! [SEP]	2	2	6
[CLS] the  [0b] cream cheeses [0e]  are out of this world and i love that  [1b] coffee [1e]  !! [SEP]	2	16	18
[CLS] from the  [0b] entrees [0e]  to the  [1b] sides [1e]  to the  [2b] drinks [2e]  , everything was creatively prepared yet still simple . [SEP]	2	3	7
[CLS] from the  [0b] entrees [0e]  to the  [1b] sides [1e]  to the  [2b] drinks [2e]  , everything was creatively prepared yet still simple . [SEP]	2	10	12
[CLS] from the  [0b] entrees [0e]  to the  [1b] sides [1e]  to the  [2b] drinks [2e]  , everything was creatively prepared yet still simple . [SEP]	2	15	17
[CLS]   [0b] service [0e]  was prompt and courteous . [SEP]	2	1	3
[CLS] it was not above ordinary and the  [0b]  [1b] beef [1e]  version [0e]  had cheap -lrb- undercooked -rrb- beef . [SEP]	0	8	13
[CLS] it was not above ordinary and the  [0b]  [1b] beef [1e]  version [0e]  had cheap -lrb- undercooked -rrb- beef . [SEP]	0	9	11
[CLS] chance is a small cozy restaurant , with a romantic feel to it , the  [0b] decor [0e]  is great . [SEP]	2	16	18
[CLS] it was nice and fresh , but i ca n't give it high scores on being authentic  [0b] thai [0e]  . [SEP]	0	20	22
[CLS] got  [0b] club soda, filled with ice, no lime [0e]  . [SEP]	1	2	12
[CLS] only  [0b] wine [0e]  and  [1b] beer [1e]  are  [3b] served [3e]  , but the  [2b] house varities [2e]  are actually quite good . [SEP]	1	2	4
[CLS] only  [0b] wine [0e]  and  [1b] beer [1e]  are  [3b] served [3e]  , but the  [2b] house varities [2e]  are actually quite good . [SEP]	1	6	8
[CLS] only  [0b] wine [0e]  and  [1b] beer [1e]  are  [3b] served [3e]  , but the  [2b] house varities [2e]  are actually quite good . [SEP]	2	16	20
[CLS] only  [0b] wine [0e]  and  [1b] beer [1e]  are  [3b] served [3e]  , but the  [2b] house varities [2e]  are actually quite good . [SEP]	0	10	12
[CLS] this place must have  [1b] cost [1e]  the  [0b] owners [0e]  afortune to build . [SEP]	1	9	11
[CLS] this place must have  [1b] cost [1e]  the  [0b] owners [0e]  afortune to build . [SEP]	0	5	7
[CLS] oh , and the complimentary  [0b] pudding dessert [0e]  was just enough - yummy ! [SEP]	2	7	10
[CLS] we split a tasty  [0b] vegetable samosa [0e]  and the  [1b] malai tikka wrap [1e]  . [SEP]	2	6	10
[CLS] we split a tasty  [0b] vegetable samosa [0e]  and the  [1b] malai tikka wrap [1e]  . [SEP]	2	13	19
[CLS] knowledge of the  [0b] chef [0e]  and the  [1b] waitress [1e]  are below average . [SEP]	0	4	6
[CLS] knowledge of the  [0b] chef [0e]  and the  [1b] waitress [1e]  are below average . [SEP]	0	9	11
[CLS] we were walking around the village and went into this place just for some  [0b] drinks [0e]  . [SEP]	1	15	17
[CLS] decent  [0b] wine selection [0e]  too . [SEP]	2	2	5
[CLS] it saves walking in and  [1b] waiting [1e]  for a  [2b] table [2e]  in the often noisy , crowded  [0b] bar [0e]  at dinnertime . [SEP]	0	20	22
[CLS] it saves walking in and  [1b] waiting [1e]  for a  [2b] table [2e]  in the often noisy , crowded  [0b] bar [0e]  at dinnertime . [SEP]	0	6	8
[CLS] it saves walking in and  [1b] waiting [1e]  for a  [2b] table [2e]  in the often noisy , crowded  [0b] bar [0e]  at dinnertime . [SEP]	0	11	13
[CLS] i have to say i have never had a disapointing  [0b] meal [0e]  here . [SEP]	2	14	16
[CLS] mine was a little burnt but still delicious with  [0b] goat cheese [0e]  and  [1b] panchetta [1e]  -lrb-  [2b] raddichio [2e]  was kind of bitter though -rrb- . [SEP]	2	10	13
[CLS] mine was a little burnt but still delicious with  [0b] goat cheese [0e]  and  [1b] panchetta [1e]  -lrb-  [2b] raddichio [2e]  was kind of bitter though -rrb- . [SEP]	2	15	19
[CLS] mine was a little burnt but still delicious with  [0b] goat cheese [0e]  and  [1b] panchetta [1e]  -lrb-  [2b] raddichio [2e]  was kind of bitter though -rrb- . [SEP]	0	24	29
[CLS] disappointing  [0b] food [0e]  , lousy  [1b] service [1e]  . [SEP]	0	2	4
[CLS] disappointing  [0b] food [0e]  , lousy  [1b] service [1e]  . [SEP]	0	8	10
[CLS] if you want a casual neighborhood bistro that has great  [0b] food [0e]  and excellent  [1b] service [1e]  , this is the place . [SEP]	2	12	14
[CLS] if you want a casual neighborhood bistro that has great  [0b] food [0e]  and excellent  [1b] service [1e]  , this is the place . [SEP]	2	17	19
[CLS] great place to go for a  [1b] drink [1e]  too because they have 100  [0b] kinds of beer [0e]  . [SEP]	2	15	19
[CLS] great place to go for a  [1b] drink [1e]  too because they have 100  [0b] kinds of beer [0e]  . [SEP]	1	7	9
[CLS] over  [0b] price [0e]  , and small  [1b] portions [1e]  . [SEP]	0	2	4
[CLS] over  [0b] price [0e]  , and small  [1b] portions [1e]  . [SEP]	0	8	10
[CLS] meanwhile , the  [0b] bartender [0e]  continued to pour  [1b] champagne [1e]  from his reserve after we had finished our bottle and we enjoyed an amuse of  [2b] turnip soup with pureed basil [2e]  , gratis . [SEP]	2	4	6
[CLS] meanwhile , the  [0b] bartender [0e]  continued to pour  [1b] champagne [1e]  from his reserve after we had finished our bottle and we enjoyed an amuse of  [2b] turnip soup with pureed basil [2e]  , gratis . [SEP]	1	10	12
[CLS] meanwhile , the  [0b] bartender [0e]  continued to pour  [1b] champagne [1e]  from his reserve after we had finished our bottle and we enjoyed an amuse of  [2b] turnip soup with pureed basil [2e]  , gratis . [SEP]	2	29	37
[CLS] the  [0b] food [0e]  was well prepared and the  [1b] service [1e]  impecable . [SEP]	2	2	4
[CLS] the  [0b] food [0e]  was well prepared and the  [1b] service [1e]  impecable . [SEP]	2	10	12
[CLS] but their best  [0b]  [2b] dish [2e]  [0e]  is thh  [1b] thai spiced curry noodles with shrimp [1e]  - a dish that would  [3b] cost [3e]  $ 23.95 is most places , but it is $ 16 here . [SEP]	2	5	7
[CLS] but their best  [0b]  [2b] dish [2e]  [0e]  is thh  [1b] thai spiced curry noodles with shrimp [1e]  - a dish that would  [3b] cost [3e]  $ 23.95 is most places , but it is $ 16 here . [SEP]	2	12	20
[CLS] but their best  [0b]  [2b] dish [2e]  [0e]  is thh  [1b] thai spiced curry noodles with shrimp [1e]  - a dish that would  [3b] cost [3e]  $ 23.95 is most places , but it is $ 16 here . [SEP]	2	5	7
[CLS] but their best  [0b]  [2b] dish [2e]  [0e]  is thh  [1b] thai spiced curry noodles with shrimp [1e]  - a dish that would  [3b] cost [3e]  $ 23.95 is most places , but it is $ 16 here . [SEP]	2	26	28
[CLS] good , dark  [0b] atmosphere [0e]  and the  [1b] music [1e]  is a nice touch . [SEP]	2	4	6
[CLS] good , dark  [0b] atmosphere [0e]  and the  [1b] music [1e]  is a nice touch . [SEP]	2	9	11
[CLS] my husband said the  [0b]  [1b] portion [1e] s [0e]  were very small , but if my main course was good to eat the portion would 've been fine for me . [SEP]	0	5	10
[CLS] my husband said the  [0b]  [1b] portion [1e] s [0e]  were very small , but if my main course was good to eat the portion would 've been fine for me . [SEP]	2	6	8
[CLS] my husband said the portions were very small , but if my  [0b] main cours [0e]  e was good to eat the portion would 've been fine for me . [SEP]	0	13	17
[CLS] but the  [0b] thai [0e]  is definitely not great -- bland and indistinguished . [SEP]	0	3	5
[CLS] great for groups , great for a date , great for early  [0b] brunch [0e]  or a  [1b] nightcap [1e]  . [SEP]	2	13	17
[CLS] great for groups , great for a date , great for early  [0b] brunch [0e]  or a  [1b] nightcap [1e]  . [SEP]	2	20	23
[CLS] our friendly  [1b] server [1e]  made great  [0b] food suggestions [0e]  and also sent both the  [2b] sommelier [2e]  and the  [3b] fromager [3e]  to the table to help suggest different pairings for  [4b] wine [4e]  and  [5b] cheese [5e]  . [SEP]	2	8	11
[CLS] our friendly  [1b] server [1e]  made great  [0b] food suggestions [0e]  and also sent both the  [2b] sommelier [2e]  and the  [3b] fromager [3e]  to the table to help suggest different pairings for  [4b] wine [4e]  and  [5b] cheese [5e]  . [SEP]	2	3	5
[CLS] our friendly  [1b] server [1e]  made great  [0b] food suggestions [0e]  and also sent both the  [2b] sommelier [2e]  and the  [3b] fromager [3e]  to the table to help suggest different pairings for  [4b] wine [4e]  and  [5b] cheese [5e]  . [SEP]	2	17	20
[CLS] our friendly  [1b] server [1e]  made great  [0b] food suggestions [0e]  and also sent both the  [2b] sommelier [2e]  and the  [3b] fromager [3e]  to the table to help suggest different pairings for  [4b] wine [4e]  and  [5b] cheese [5e]  . [SEP]	2	23	26
[CLS] our friendly  [1b] server [1e]  made great  [0b] food suggestions [0e]  and also sent both the  [2b] sommelier [2e]  and the  [3b] fromager [3e]  to the table to help suggest different pairings for  [4b] wine [4e]  and  [5b] cheese [5e]  . [SEP]	1	37	39
[CLS] our friendly  [1b] server [1e]  made great  [0b] food suggestions [0e]  and also sent both the  [2b] sommelier [2e]  and the  [3b] fromager [3e]  to the table to help suggest different pairings for  [4b] wine [4e]  and  [5b] cheese [5e]  . [SEP]	1	41	43
[CLS] because we did n't have a  [1b] reservation [1e]  , we could only sit in the  [0b] back garden [0e]  , but it was great , secluded and perfect in nice weather . [SEP]	2	19	22
[CLS] because we did n't have a  [1b] reservation [1e]  , we could only sit in the  [0b] back garden [0e]  , but it was great , secluded and perfect in nice weather . [SEP]	0	9	11
[CLS] stuffing yourself with  [0b] japanese food [0e]  is a rare thing . [SEP]	1	4	7
[CLS] while the  [0b] food [0e]  was good -lrb- certainly no il mulino -rrb- the  [1b] service [1e]  was horrendous . [SEP]	2	3	5
[CLS] while the  [0b] food [0e]  was good -lrb- certainly no il mulino -rrb- the  [1b] service [1e]  was horrendous . [SEP]	0	22	24
[CLS]   [0b] service [0e]  is not what one would expect from a joint in this price category . [SEP]	0	1	3
[CLS] service is not what one would expect from a joint in this  [0b] price category [0e]  . [SEP]	0	13	16
[CLS] our family never expected such incredible  [0b] entertainment [0e]  in a restaurant . [SEP]	2	7	9
